#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Blaster (USA) (Proto);Blaster (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Blinky's Scary School (Europe);Blinky's Scary School (Europe);Atari 800;;;;;;;;;;;;;;
Blip! (Hungary) (Unl);Blip! (Hungary) (Unl);Atari 800;;;;;;;;;;;;;;
Block'em (USA);Block'em (USA);Atari 800;;;;;;;;;;;;;;
Blockaboo! (Canada);Blockaboo! (Canada);Atari 800;;;;;;;;;;;;;;
Blockbuster (USA);Blockbuster (USA);Atari 800;;;;;;;;;;;;;;
Blue Max (USA);Blue Max (USA);Atari 800;;;;;;;;;;;;;;
Blue Max 2001 (USA);Blue Max 2001 (USA);Atari 800;;;;;;;;;;;;;;
Blue Team Bridge (USA);Blue Team Bridge (USA);Atari 800;;;;;;;;;;;;;;
Blue Thunder (Europe);Blue Thunder (Europe);Atari 800;;;;;;;;;;;;;;
Blueprint (USA);Blueprint (USA);Atari 800;;;;;;;;;;;;;;
Body Parts (USA);Body Parts (USA);Atari 800;;;;;;;;;;;;;;
Boing II (Europe);Boing II (Europe);Atari 800;;;;;;;;;;;;;;
Bomb Fusion (USA);Bomb Fusion (USA);Atari 800;;;;;;;;;;;;;;
Bomb Hunter (Europe);Bomb Hunter (Europe);Atari 800;;;;;;;;;;;;;;
Bomb Jack (Poland) (Unl);Bomb Jack (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Bombastic! (Europe);Bombastic! (Europe);Atari 800;;;;;;;;;;;;;;
Bombay (Czech Republic);Bombay (Czech Republic);Atari 800;;;;;;;;;;;;;;
Bomber Attack (USA);Bomber Attack (USA);Atari 800;;;;;;;;;;;;;;
Bomber Jack (Germany);Bomber Jack (Germany);Atari 800;;;;;;;;;;;;;;
Bombi (Germany);Bombi (Germany);Atari 800;;;;;;;;;;;;;;
Bootleg (USA);Bootleg (USA);Atari 800;;;;;;;;;;;;;;
Bop'N Wrestle (USA) (Side A);Bop'N Wrestle (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Bop'N Wrestle (USA) (Side B);Bop'N Wrestle (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Boulder Dash (USA);Boulder Dash (USA);Atari 800;;;;;;;;;;;;;;
Boulder Dash - Professional Version (Poland) (Unl);Boulder Dash - Professional Version (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Boulder Dash Construction Kit (USA);Boulder Dash Construction Kit (USA);Atari 800;;;;;;;;;;;;;;
Boulder Dash II (USA);Boulder Dash II (USA);Atari 800;;;;;;;;;;;;;;
Boulder Dash III (Germany) (Unl);Boulder Dash III (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Boulders and Bombs (USA);Boulders and Bombs (USA);Atari 800;;;;;;;;;;;;;;
Bounty Bob Strikes Back! (Netherlands);Bounty Bob Strikes Back! (Netherlands);Atari 800;;;;;;;;;;;;;;
Bowling I (USA);Bowling I (USA);Atari 800;;;;;;;;;;;;;;
Bowling Version 2 (USA);Bowling Version 2 (USA);Atari 800;;;;;;;;;;;;;;
Brain Strainers (USA);Brain Strainers (USA);Atari 800;;;;;;;;;;;;;;
Break It (Germany) (Unl);Break It (Germany) (Unl);Atari 800;;;;;;;;;;;;;;
Breakthrough in the Ardennes (USA) (Side A);Breakthrough in the Ardennes (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Breakthrough in the Ardennes (USA) (Side B);Breakthrough in the Ardennes (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Breath of the Dragon (Europe);Breath of the Dragon (Europe);Atari 800;;;;;;;;;;;;;;
Brian Clough's Football Fortunes (Europe);Brian Clough's Football Fortunes (Europe);Atari 800;;;;;;;;;;;;;;
Bridge 2.0 (USA);Bridge 2.0 (USA);Atari 800;;;;;;;;;;;;;;
Bridge 5.0 (USA);Bridge 5.0 (USA);Atari 800;;;;;;;;;;;;;;
Bridge Crosser (USA);Bridge Crosser (USA);Atari 800;;;;;;;;;;;;;;
Bridge Master (USA);Bridge Master (USA);Atari 800;;;;;;;;;;;;;;
BridgePro (USA);BridgePro (USA);Atari 800;;;;;;;;;;;;;;
Brimstone (USA) (Disk 1 Side A);Brimstone (USA) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
Brimstone (USA) (Disk 1 Side B);Brimstone (USA) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
Brimstone (USA) (Disk 2 Side A);Brimstone (USA) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Brimstone (USA) (Disk 2 Side B);Brimstone (USA) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Bristles (USA);Bristles (USA);Atari 800;;;;;;;;;;;;;;
British Heritage Jigsaw Puzzles Volume 1 - London Bridge (Europe);British Heritage Jigsaw Puzzles Volume 1 - London Bridge (Europe);Atari 800;;;;;;;;;;;;;;
British Heritage Jigsaw Puzzles Volume 1 - Tower of London (Europe);British Heritage Jigsaw Puzzles Volume 1 - Tower of London (Europe);Atari 800;;;;;;;;;;;;;;
British Heritage Jigsaw Puzzles Volume 2  - Windsor Castle (Europe);British Heritage Jigsaw Puzzles Volume 2  - Windsor Castle (Europe);Atari 800;;;;;;;;;;;;;;
Broadsides (USA);Broadsides (USA);Atari 800;;;;;;;;;;;;;;
Bros (Germany);Bros (Germany);Atari 800;;;;;;;;;;;;;;
Bruce Lee (USA);Bruce Lee (USA);Atari 800;;;;;;;;;;;;;;
Brundles, The (Germany) (Disk 1 Side A);Brundles, The (Germany) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
Brundles, The (Germany) (Disk 1 Side B);Brundles, The (Germany) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
Brundles, The (Germany) (Disk 2 Side A);Brundles, The (Germany) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
Brundles, The (Germany) (Disk 2 Side B);Brundles, The (Germany) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Brutal Karate (Europe);Brutal Karate (Europe);Atari 800;;;;;;;;;;;;;;
Bubble Trouble (Europe);Bubble Trouble (Europe);Atari 800;;;;;;;;;;;;;;
Bubble Zone (Europe);Bubble Zone (Europe);Atari 800;;;;;;;;;;;;;;
Bubbles (Chile) (Unl);Bubbles (Chile) (Unl);Atari 800;;;;;;;;;;;;;;
Buck Rodgers (USA);Buck Rodgers (USA);Atari 800;;;;;;;;;;;;;;
Buffalo Stampede (USA);Buffalo Stampede (USA);Atari 800;;;;;;;;;;;;;;
Bug Attack (USA);Bug Attack (USA);Atari 800;;;;;;;;;;;;;;
Bug Hunt (USA);Bug Hunt (USA);Atari 800;;;;;;;;;;;;;;
Bug Off! (USA);Bug Off! (USA);Atari 800;;;;;;;;;;;;;;
Bugrunner (Canada);Bugrunner (Canada);Atari 800;;;;;;;;;;;;;;
Bulldog (USA);Bulldog (USA);Atari 800;;;;;;;;;;;;;;
Bumper Pool (USA);Bumper Pool (USA);Atari 800;;;;;;;;;;;;;;
Bumperball (USA);Bumperball (USA);Atari 800;;;;;;;;;;;;;;
Bumpomov's Dogs (USA);Bumpomov's Dogs (USA);Atari 800;;;;;;;;;;;;;;
Burger Boy! (USA) (Unl);Burger Boy! (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Burger Chef (Canada) (Unl);Burger Chef (Canada) (Unl);Atari 800;;;;;;;;;;;;;;
Burgers! (USA);Burgers! (USA);Atari 800;;;;;;;;;;;;;;
Buried Bucks (USA);Buried Bucks (USA);Atari 800;;;;;;;;;;;;;;
Busy Baby (USA);Busy Baby (USA);Atari 800;;;;;;;;;;;;;;
Buzzword (USA) (Side A);Buzzword (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Buzzword (USA) (Side B);Buzzword (USA) (Side B);Atari 800;;;;;;;;;;;;;;
C'est la Vie (USA);C'est la Vie (USA);Atari 800;;;;;;;;;;;;;;
California Run (Europe);California Run (Europe);Atari 800;;;;;;;;;;;;;;
Cameleon (France);Cameleon (France);Atari 800;;;;;;;;;;;;;;
Can't Quit (USA);Can't Quit (USA);Atari 800;;;;;;;;;;;;;;
Candy Factory (USA);Candy Factory (USA);Atari 800;;;;;;;;;;;;;;
Cannibals (Europe);Cannibals (Europe);Atari 800;;;;;;;;;;;;;;
Canyon Climber (USA);Canyon Climber (USA);Atari 800;;;;;;;;;;;;;;
Captain Beeble (Canada);Captain Beeble (Canada);Atari 800;;;;;;;;;;;;;;
Captain Cosmo (USA);Captain Cosmo (USA);Atari 800;;;;;;;;;;;;;;
Captain Gather (Poland);Captain Gather (Poland);Atari 800;;;;;;;;;;;;;;
Captain Sticky's Gold (Europe);Captain Sticky's Gold (Europe);Atari 800;;;;;;;;;;;;;;
Captivity (USA);Captivity (USA);Atari 800;;;;;;;;;;;;;;
Capture the Flag (ANALOG Computing) (USA);Capture the Flag (ANALOG Computing) (USA);Atari 800;;;;;;;;;;;;;;
Capture the Flag (Sirius Software) (USA);Capture the Flag (Sirius Software) (USA);Atari 800;;;;;;;;;;;;;;
CardioQuiz (USA);CardioQuiz (USA);Atari 800;;;;;;;;;;;;;;
Carnival Massacre (Europe);Carnival Massacre (Europe);Atari 800;;;;;;;;;;;;;;
Casebook of Hemlock Soames #1,The (USA);Casebook of Hemlock Soames #1,The (USA);Atari 800;;;;;;;;;;;;;;
Casino Blackjack Counter (USA);Casino Blackjack Counter (USA);Atari 800;;;;;;;;;;;;;;
Casino Parlor Games (USA);Casino Parlor Games (USA);Atari 800;;;;;;;;;;;;;;
Castle Assault (Europe);Castle Assault (Europe);Atari 800;;;;;;;;;;;;;;
Castle Crisis (USA) (Unl);Castle Crisis (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Castle Hassle (USA);Castle Hassle (USA);Atari 800;;;;;;;;;;;;;;
Castle Top (Europe);Castle Top (Europe);Atari 800;;;;;;;;;;;;;;
Castle Wolfenstein (USA);Castle Wolfenstein (USA);Atari 800;;;;;;;;;;;;;;
Castle, The (USA);Castle, The (USA);Atari 800;;;;;;;;;;;;;;
Cat-Nap (USA);Cat-Nap (USA);Atari 800;;;;;;;;;;;;;;
Catapault (USA);Catapault (USA);Atari 800;;;;;;;;;;;;;;
Catapede (USA) (Unl);Catapede (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Caterpiggle (USA);Caterpiggle (USA);Atari 800;;;;;;;;;;;;;;
Cavelord (Europe);Cavelord (Europe);Atari 800;;;;;;;;;;;;;;
Caveman (Poland);Caveman (Poland);Atari 800;;;;;;;;;;;;;;
Cavepac (Germany);Cavepac (Germany);Atari 800;;;;;;;;;;;;;;
Cavern Commander (Europe);Cavern Commander (Europe);Atari 800;;;;;;;;;;;;;;
Cavernia (Europe);Cavernia (Europe);Atari 800;;;;;;;;;;;;;;
Caverns of Callisto (USA);Caverns of Callisto (USA);Atari 800;;;;;;;;;;;;;;
Caverns of Eriban (Europe);Caverns of Eriban (Europe);Atari 800;;;;;;;;;;;;;;
Caverns of Khafka (USA);Caverns of Khafka (USA);Atari 800;;;;;;;;;;;;;;
Caverns of Mars (USA);Caverns of Mars (USA);Atari 800;;;;;;;;;;;;;;
Caverns of Mars II (USA) (Unl);Caverns of Mars II (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Caverns of the Lost Miner (Czech Republic) (Unl);Caverns of the Lost Miner (Czech Republic) (Unl);Atari 800;;;;;;;;;;;;;;
Cecil (Europe) (Unl);Cecil (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Cecil II (Europe) (Unl);Cecil II (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Cellar Terror (USA);Cellar Terror (USA);Atari 800;;;;;;;;;;;;;;
Cells and Serpents (Europe);Cells and Serpents (Europe);Atari 800;;;;;;;;;;;;;;
Cementerio (Europe);Cementerio (Europe);Atari 800;;;;;;;;;;;;;;
Centipede (USA);Centipede (USA);Atari 800;;;;;;;;;;;;;;
Centurion (USA);Centurion (USA);Atari 800;;;;;;;;;;;;;;
Chambers of Zorp (USA);Chambers of Zorp (USA);Atari 800;;;;;;;;;;;;;;
Championship Golf (USA);Championship Golf (USA);Atari 800;;;;;;;;;;;;;;
Championship Lode Runner (USA);Championship Lode Runner (USA);Atari 800;;;;;;;;;;;;;;
Chancellor of the Exchequer (USA);Chancellor of the Exchequer (USA);Atari 800;;;;;;;;;;;;;;
Change (Poland);Change (Poland);Atari 800;;;;;;;;;;;;;;
Checker King (USA);Checker King (USA);Atari 800;;;;;;;;;;;;;;
Checkers (Odesta) (USA);Checkers (Odesta) (USA);Atari 800;;;;;;;;;;;;;;
Checkers (Silicon Valley Systems) (USA);Checkers (Silicon Valley Systems) (USA);Atari 800;;;;;;;;;;;;;;
Chem Lab (USA);Chem Lab (USA);Atari 800;;;;;;;;;;;;;;
Chess (USA);Chess (USA);Atari 800;;;;;;;;;;;;;;
Chess v7.0 (USA);Chess v7.0 (USA);Atari 800;;;;;;;;;;;;;;
Chessmaster 2000, The (USA) (Disk 1);Chessmaster 2000, The (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Chessmaster 2000, The (USA) (Disk 2);Chessmaster 2000, The (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
Chicken (USA);Chicken (USA);Atari 800;;;;;;;;;;;;;;
Chicken Chase (Europe);Chicken Chase (Europe);Atari 800;;;;;;;;;;;;;;
Chimera (Europe);Chimera (Europe);Atari 800;;;;;;;;;;;;;;
Chomper (USA);Chomper (USA);Atari 800;;;;;;;;;;;;;;
Chop Suey (Europe);Chop Suey (Europe);Atari 800;;;;;;;;;;;;;;
Choplifter! (Atari) (USA);Choplifter! (Atari) (USA);Atari 800;;;;;;;;;;;;;;
Choplifter! (Broderbund) (USA);Choplifter! (Broderbund) (USA);Atari 800;;;;;;;;;;;;;;
Chopper Chase (USA);Chopper Chase (USA);Atari 800;;;;;;;;;;;;;;
Chopper Hunt (USA);Chopper Hunt (USA);Atari 800;;;;;;;;;;;;;;
Chopper Rescue (USA);Chopper Rescue (USA);Atari 800;;;;;;;;;;;;;;
Christmas Eve Nightmare, A (USA) (Unl);Christmas Eve Nightmare, A (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Chromatics (Germany);Chromatics (Germany);Atari 800;;;;;;;;;;;;;;
Chuckie Egg (Europe);Chuckie Egg (Europe);Atari 800;;;;;;;;;;;;;;
Cimex Rex (USA);Cimex Rex (USA);Atari 800;;;;;;;;;;;;;;
Citadel Warrior (Europe);Citadel Warrior (Europe);Atari 800;;;;;;;;;;;;;;
Citadel, The (Europe);Citadel, The (Europe);Atari 800;;;;;;;;;;;;;;
Cityhawk (Czech Republic) (Unl);Cityhawk (Czech Republic) (Unl);Atari 800;;;;;;;;;;;;;;
Claim Jumper (USA);Claim Jumper (USA);Atari 800;;;;;;;;;;;;;;
Clash of Wills (USA);Clash of Wills (USA);Atari 800;;;;;;;;;;;;;;
Classic (Czech Republic);Classic (Czech Republic);Atari 800;;;;;;;;;;;;;;
Classy Chassy (USA);Classy Chassy (USA);Atari 800;;;;;;;;;;;;;;
Clear for Action (USA);Clear for Action (USA);Atari 800;;;;;;;;;;;;;;
Clipper (USA);Clipper (USA);Atari 800;;;;;;;;;;;;;;
Cloak of Death (Europe);Cloak of Death (Europe);Atari 800;;;;;;;;;;;;;;
Clonus (USA) (Side A);Clonus (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Clonus (USA) (Side B);Clonus (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Clonus II (USA);Clonus II (USA);Atari 800;;;;;;;;;;;;;;
Cloudburst (USA);Cloudburst (USA);Atari 800;;;;;;;;;;;;;;
Clowns & Balloons (USA);Clowns & Balloons (USA);Atari 800;;;;;;;;;;;;;;
Coco-Notes (USA);Coco-Notes (USA);Atari 800;;;;;;;;;;;;;;
Codecracker (USA);Codecracker (USA);Atari 800;;;;;;;;;;;;;;
Cohen's Towers (USA);Cohen's Towers (USA);Atari 800;;;;;;;;;;;;;;
Collapse (Europe);Collapse (Europe);Atari 800;;;;;;;;;;;;;;
Collision Course (USA);Collision Course (USA);Atari 800;;;;;;;;;;;;;;
Colonial Conquest (USA);Colonial Conquest (USA);Atari 800;;;;;;;;;;;;;;
Colony (Europe);Colony (Europe);Atari 800;;;;;;;;;;;;;;
Colony 7 (Europe);Colony 7 (Europe);Atari 800;;;;;;;;;;;;;;
Colossus Chess 3.0 (Europe);Colossus Chess 3.0 (Europe);Atari 800;;;;;;;;;;;;;;
Colossus Chess 4.0 (Europe);Colossus Chess 4.0 (Europe);Atari 800;;;;;;;;;;;;;;
Combat Chess (USA);Combat Chess (USA);Atari 800;;;;;;;;;;;;;;
Combat Leader (USA);Combat Leader (USA);Atari 800;;;;;;;;;;;;;;
Comet Game, The (Europe);Comet Game, The (Europe);Atari 800;;;;;;;;;;;;;;
Commando (USA) (Proto);Commando (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Commbat (USA);Commbat (USA);Atari 800;;;;;;;;;;;;;;
Computer Acquire (USA);Computer Acquire (USA);Atari 800;;;;;;;;;;;;;;
Computer Ambush (USA);Computer Ambush (USA);Atari 800;;;;;;;;;;;;;;
Computer Baseball (USA) (Side A);Computer Baseball (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Computer Baseball (USA) (Side B);Computer Baseball (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Computer Baseball Strategy (USA);Computer Baseball Strategy (USA);Atari 800;;;;;;;;;;;;;;
Computer Chess (USA);Computer Chess (USA);Atari 800;;;;;;;;;;;;;;
Computer Crosswords - Dell (USA);Computer Crosswords - Dell (USA);Atari 800;;;;;;;;;;;;;;
Computer Crosswords - The New York Times - Volume 1 (USA);Computer Crosswords - The New York Times - Volume 1 (USA);Atari 800;;;;;;;;;;;;;;
Computer Crosswords - The New York Times - Volume 2 (USA);Computer Crosswords - The New York Times - Volume 2 (USA);Atari 800;;;;;;;;;;;;;;
Computer Football Strategy (USA);Computer Football Strategy (USA);Atari 800;;;;;;;;;;;;;;
Computer Quarterback (USA);Computer Quarterback (USA);Atari 800;;;;;;;;;;;;;;
Computer Stocks and Bonds (USA);Computer Stocks and Bonds (USA);Atari 800;;;;;;;;;;;;;;
Computer Title Bout (USA) (Side A);Computer Title Bout (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Computer Title Bout (USA) (Side B);Computer Title Bout (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Computer War (Europe);Computer War (Europe);Atari 800;;;;;;;;;;;;;;
Conan (USA) (Side A);Conan (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Conan (USA) (Side B);Conan (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Concentration (Europe);Concentration (Europe);Atari 800;;;;;;;;;;;;;;
Condensation (USA);Condensation (USA);Atari 800;;;;;;;;;;;;;;
Conflict in Vietnam (Europe);Conflict in Vietnam (Europe);Atari 800;;;;;;;;;;;;;;
Congo Bongo (USA);Congo Bongo (USA);Atari 800;;;;;;;;;;;;;;
Conquest of the Crown (Europe);Conquest of the Crown (Europe);Atari 800;;;;;;;;;;;;;;
Controller (USA);Controller (USA);Atari 800;;;;;;;;;;;;;;
Convicts, The (Poland);Convicts, The (Poland);Atari 800;;;;;;;;;;;;;;
Cops 'N' Robbers (Europe);Cops 'N' Robbers (Europe);Atari 800;;;;;;;;;;;;;;
Copter Chase (USA);Copter Chase (USA);Atari 800;;;;;;;;;;;;;;
Cosmic Balance (USA);Cosmic Balance (USA);Atari 800;;;;;;;;;;;;;;
Cosmic Balance II (USA);Cosmic Balance II (USA);Atari 800;;;;;;;;;;;;;;
Cosmic Hero (Poland) (Unl);Cosmic Hero (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Cosmic Life (USA);Cosmic Life (USA);Atari 800;;;;;;;;;;;;;;
Cosmic Pirate (Europe);Cosmic Pirate (Europe);Atari 800;;;;;;;;;;;;;;
Cosmic Tunnels (USA);Cosmic Tunnels (USA);Atari 800;;;;;;;;;;;;;;
Cosmic Zap (Europe);Cosmic Zap (Europe);Atari 800;;;;;;;;;;;;;;
Count Down (USA) (Unl);Count Down (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Count Dracula (Europe);Count Dracula (Europe);Atari 800;;;;;;;;;;;;;;
Countdown (USA);Countdown (USA);Atari 800;;;;;;;;;;;;;;
Counter (USA);Counter (USA);Atari 800;;;;;;;;;;;;;;
CounterMeasure (USA);CounterMeasure (USA);Atari 800;;;;;;;;;;;;;;
Crack-Up! (Europe);Crack-Up! (Europe);Atari 800;;;;;;;;;;;;;;
Cranston Manor Adventure (USA);Cranston Manor Adventure (USA);Atari 800;;;;;;;;;;;;;;
Craps Simulator (USA);Craps Simulator (USA);Atari 800;;;;;;;;;;;;;;
Crazy Clown Jumper (USA) (Unl);Crazy Clown Jumper (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Crazy Cobra (Europe);Crazy Cobra (Europe);Atari 800;;;;;;;;;;;;;;
Crazy Ed (Poland) (Unl);Crazy Ed (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Crazy Egon (Germany);Crazy Egon (Germany);Atari 800;;;;;;;;;;;;;;
Crazy Quader (Germany);Crazy Quader (Germany);Atari 800;;;;;;;;;;;;;;
Creep (Germany);Creep (Germany);Atari 800;;;;;;;;;;;;;;
Creepers (USA);Creepers (USA);Atari 800;;;;;;;;;;;;;;
Creepy Caverns (USA) (Unl);Creepy Caverns (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Cribbage (APX) (USA);Cribbage (APX) (USA);Atari 800;;;;;;;;;;;;;;
Cribbage (THESIS) (USA);Cribbage (THESIS) (USA);Atari 800;;;;;;;;;;;;;;
Crime Buster (USA);Crime Buster (USA);Atari 800;;;;;;;;;;;;;;
Crisis Mountain (USA);Crisis Mountain (USA);Atari 800;;;;;;;;;;;;;;
Crix (Czech Republic);Crix (Czech Republic);Atari 800;;;;;;;;;;;;;;
Crockford's Trench (USA);Crockford's Trench (USA);Atari 800;;;;;;;;;;;;;;
Cross-Town Crazy Eight (USA);Cross-Town Crazy Eight (USA);Atari 800;;;;;;;;;;;;;;
Crossbow (USA);Crossbow (USA);Atari 800;;;;;;;;;;;;;;
Crosscheck (USA);Crosscheck (USA);Atari 800;;;;;;;;;;;;;;
Crossfire (USA);Crossfire (USA);Atari 800;;;;;;;;;;;;;;
Crossword Magic (Mindscape) (USA);Crossword Magic (Mindscape) (USA);Atari 800;;;;;;;;;;;;;;
Crossword Magic (Softsmith) (USA);Crossword Magic (Softsmith) (USA);Atari 800;;;;;;;;;;;;;;
Crownland (Poland) (Unl);Crownland (Poland) (Unl);Atari 800;;;;;;;;;;;;;;
Crumble's Crisis (Europe);Crumble's Crisis (Europe);Atari 800;;;;;;;;;;;;;;
Crusade in Europe (USA);Crusade in Europe (USA);Atari 800;;;;;;;;;;;;;;
Crush Crumble and Chomp (USA);Crush Crumble and Chomp (USA);Atari 800;;;;;;;;;;;;;;
Crypt, The (USA) (Side A);Crypt, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Crypt, The (USA) (Side B);Crypt, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Crypto Cube (USA) (Side A);Crypto Cube (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Crypto Cube (USA) (Side B);Crypto Cube (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Crypto-Mania (USA);Crypto-Mania (USA);Atari 800;;;;;;;;;;;;;;
Crypts of Egypt (Poland);Crypts of Egypt (Poland);Atari 800;;;;;;;;;;;;;;
Crypts of Plumbous (USA);Crypts of Plumbous (USA);Atari 800;;;;;;;;;;;;;;
Crypts of Terror (Canada);Crypts of Terror (Canada);Atari 800;;;;;;;;;;;;;;
Crystal Castles (USA);Crystal Castles (USA);Atari 800;;;;;;;;;;;;;;
Crystal Raider (USA);Crystal Raider (USA);Atari 800;;;;;;;;;;;;;;
Cube (Germany);Cube (Germany);Atari 800;;;;;;;;;;;;;;
Cubemeister (USA);Cubemeister (USA);Atari 800;;;;;;;;;;;;;;
Cubico (Czech Republic) (Unl);Cubico (Czech Republic) (Unl);Atari 800;;;;;;;;;;;;;;
Cultivation (Germany);Cultivation (Germany);Atari 800;;;;;;;;;;;;;;
Curse, The (Poland);Curse, The (Poland);Atari 800;;;;;;;;;;;;;;
Cuthbert Goes Walkabout (Europe);Cuthbert Goes Walkabout (Europe);Atari 800;;;;;;;;;;;;;;
Cutthroats (USA) (Disk 1);Cutthroats (USA) (Disk 1);Atari 800;;;;;;;;;;;;;;
Cutthroats (USA) (Disk 2);Cutthroats (USA) (Disk 2);Atari 800;;;;;;;;;;;;;;
Cybernome (Europe);Cybernome (Europe);Atari 800;;;;;;;;;;;;;;
Cybor-Stien (Europe);Cybor-Stien (Europe);Atari 800;;;;;;;;;;;;;;
Cyborg (Poland);Cyborg (Poland);Atari 800;;;;;;;;;;;;;;
Cyborg (USA) (Side A);Cyborg (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Cyborg (USA) (Side B);Cyborg (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Cyborg Warrior (USA);Cyborg Warrior (USA);Atari 800;;;;;;;;;;;;;;
Cycleknight (USA);Cycleknight (USA);Atari 800;;;;;;;;;;;;;;
Cyclod (USA);Cyclod (USA);Atari 800;;;;;;;;;;;;;;
Cygnus Senese (USA);Cygnus Senese (USA);Atari 800;;;;;;;;;;;;;;
Cygnus X1 (Europe);Cygnus X1 (Europe);Atari 800;;;;;;;;;;;;;;
Cypher Bowl (USA);Cypher Bowl (USA);Atari 800;;;;;;;;;;;;;;
Cytron Masters (USA);Cytron Masters (USA);Atari 800;;;;;;;;;;;;;;
Cywilizacja (Poland);Cywilizacja (Poland);Atari 800;;;;;;;;;;;;;;
Czarny Orzel (Poland);Czarny Orzel (Poland);Atari 800;;;;;;;;;;;;;;
Czaszki (Poland);Czaszki (Poland);Atari 800;;;;;;;;;;;;;;
Da' Fuzz (USA) (Proto);Da' Fuzz (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Dagobar (Europe);Dagobar (Europe);Atari 800;;;;;;;;;;;;;;
Dallas Quest, The (USA) (Side A);Dallas Quest, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Dallas Quest, The (USA) (Side B);Dallas Quest, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Dambusters (Europe);Dambusters (Europe);Atari 800;;;;;;;;;;;;;;
Dan Strikes Back (Europe);Dan Strikes Back (Europe);Atari 800;;;;;;;;;;;;;;
Dandy (USA);Dandy (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 1 (USA);Dandy Dungeon Levels 1 (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 2 (USA);Dandy Dungeon Levels 2 (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 3 (USA);Dandy Dungeon Levels 3 (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 4 (USA);Dandy Dungeon Levels 4 (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 5 (USA);Dandy Dungeon Levels 5 (USA);Atari 800;;;;;;;;;;;;;;
Dandy Dungeon Levels 6 (USA);Dandy Dungeon Levels 6 (USA);Atari 800;;;;;;;;;;;;;;
Danger Crosswalk (USA);Danger Crosswalk (USA);Atari 800;;;;;;;;;;;;;;
Danger Ranger (Europe);Danger Ranger (Europe);Atari 800;;;;;;;;;;;;;;
Darg (Europe);Darg (Europe);Atari 800;;;;;;;;;;;;;;
Dark Abyss (Poland);Dark Abyss (Poland);Atari 800;;;;;;;;;;;;;;
Dark Chambers (USA);Dark Chambers (USA);Atari 800;;;;;;;;;;;;;;
