#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Evel Knievel (Bally) (1977) (Freakofspeed) (1.0.2);Evel Knievel (Bally) (1977) (Freakofspeed) (1.0.2);Future Pinball;;;;;;;;;;;;;;
Evel Knievel (Bally) (1977) (Greywolf) (5.0);Evel Knievel (Bally) (1977) (Greywolf) (5.0);Future Pinball;;;;;;;;;;;;;;
Exiles To Glory (Original) (2010) (Anthias) (1.0);Exiles To Glory (Original) (2010) (Anthias) (1.0);Future Pinball;;;;;;;;;;;;;;
Explore The Planets (Pressed tin toy pin) (1977) (Alphabill) (1.32);Explore The Planets (Pressed tin toy pin) (1977) (Alphabill) (1.32);Future Pinball;;;;;;;;;;;;;;
Expo (Williams) (1969) (Popotte) (1.00);Expo (Williams) (1969) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Expressway (Bally) (1971) (Popotte) (1.01);Expressway (Bally) (1971) (Popotte) (1.01);Future Pinball;;;;;;;;;;;;;;
F-14 Tomcat (Original) (2010) (ianski) (24);F-14 Tomcat (Original) (2010) (ianski) (24);Future Pinball;;;;;;;;;;;;;;
Family Guy tribute (Original) (2010) (GLXB) (0.5.0);Family Guy tribute (Original) (2010) (GLXB) (0.5.0);Future Pinball;;;;;;;;;;;;;;
Far Out (Gottlieb) (1974) (Popotte) (1.00);Far Out (Gottlieb) (1974) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Fast Draw (Gottlieb) (1975) (Popotte) (1.10);Fast Draw (Gottlieb) (1975) (Popotte) (1.10);Future Pinball;;;;;;;;;;;;;;
Fathom (Bally) (1980) (Flash) (1.0);Fathom (Bally) (1980) (Flash) (1.0);Future Pinball;;;;;;;;;;;;;;
Favorite (Buckley Manufacturing Company) (1932) (Patrick) (1.0);Favorite (Buckley Manufacturing Company) (1932) (Patrick) (1.0);Future Pinball;;;;;;;;;;;;;;
