#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
3D Tank Duel (1984)(Realtime Games Software);3D Tank Duel (1984)(Realtime Games Software);ZX Spectrum;;;;;;;;;;;;;;
3D Tanx (1982)(DK'Tronics Ltd);3D Tanx (1982)(DK'Tronics Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Tanx (1982)(DK'Tronics)(16k);3D Tanx (1982)(DK'Tronics)(16k);ZX Spectrum;;;;;;;;;;;;;;
3D Tic-Tac-Toe (1983)(Orwin Software);3D Tic-Tac-Toe (1983)(Orwin Software);ZX Spectrum;;;;;;;;;;;;;;
3D Tunnel (1983)(New Generation Software);3D Tunnel (1983)(New Generation Software);ZX Spectrum;;;;;;;;;;;;;;
3D Tunnel (1983)(New Generation Software)[a];3D Tunnel (1983)(New Generation Software)[a];ZX Spectrum;;;;;;;;;;;;;;
3D-Interceptor (1984)(Ventamatic);3D-Interceptor (1984)(Ventamatic);ZX Spectrum;;;;;;;;;;;;;;
3D-Quadracube (1983)(Artic Computing);3D-Quadracube (1983)(Artic Computing);ZX Spectrum;;;;;;;;;;;;;;
3D-Quadracube (1983)(Forward Software)(16k)[re-release];3D-Quadracube (1983)(Forward Software)(16k)[re-release];ZX Spectrum;;;;;;;;;;;;;;
3D-Ravijn (1983)(PSS);3D-Ravijn (1983)(PSS);ZX Spectrum;;;;;;;;;;;;;;
3D-Ravijn (1983)(Soft & Easy)(aka Blade Alley)(nl);3D-Ravijn (1983)(Soft & Easy)(aka Blade Alley)(nl);ZX Spectrum;;;;;;;;;;;;;;
3DC (1987)(Encore);3DC (1987)(Encore);ZX Spectrum;;;;;;;;;;;;;;
4 On a Row V2.0a (2005)(CrisiSofT);4 On a Row V2.0a (2005)(CrisiSofT);ZX Spectrum;;;;;;;;;;;;;;
4 On a Row V3.0d (2005)(CrisiSofT);4 On a Row V3.0d (2005)(CrisiSofT);ZX Spectrum;;;;;;;;;;;;;;
4 Soccer Simulators (1989)(Code Masters Gold)(Side A);4 Soccer Simulators (1989)(Code Masters Gold)(Side A);ZX Spectrum;;;;;;;;;;;;;;
4 Soccer Simulators (1989)(Code Masters Gold)(Side B);4 Soccer Simulators (1989)(Code Masters Gold)(Side B);ZX Spectrum;;;;;;;;;;;;;;
4K Race (2004)(Paolo Ferraris);4K Race (2004)(Paolo Ferraris);ZX Spectrum;;;;;;;;;;;;;;
4K Race Refueled (2005)(Paolo Ferraris);4K Race Refueled (2005)(Paolo Ferraris);ZX Spectrum;;;;;;;;;;;;;;
4x4 Off-Road Racing (1988)(US Gold);4x4 Off-Road Racing (1988)(US Gold);ZX Spectrum;;;;;;;;;;;;;;
51 (1983)(Th. Dargell)(de);51 (1983)(Th. Dargell)(de);ZX Spectrum;;;;;;;;;;;;;;
66 (Stankisoft);66 (Stankisoft);ZX Spectrum;;;;;;;;;;;;;;
7 Card Stud (1986)(Martech Games);7 Card Stud (1986)(Martech Games);ZX Spectrum;;;;;;;;;;;;;;
720 Degrees (1986)(US Gold);720 Degrees (1986)(US Gold);ZX Spectrum;;;;;;;;;;;;;;
747 Flight Simulator (1984)(DACC);747 Flight Simulator (1984)(DACC);ZX Spectrum;;;;;;;;;;;;;;
750cc Grand Prix (1991)(Code Masters Ltd);750cc Grand Prix (1991)(Code Masters Ltd);ZX Spectrum;;;;;;;;;;;;;;
911 TS (1985)(Elite Systems);911 TS (1985)(Elite Systems);ZX Spectrum;;;;;;;;;;;;;;
A Day at the Races (1983)(Sinclair User);A Day at the Races (1983)(Sinclair User);ZX Spectrum;;;;;;;;;;;;;;
A Nightmare on Robinson Street (1990)(Your Sinclair);A Nightmare on Robinson Street (1990)(Your Sinclair);ZX Spectrum;;;;;;;;;;;;;;
A Question of Sport (1989)(Elite Systems Ltd);A Question of Sport (1989)(Elite Systems Ltd);ZX Spectrum;;;;;;;;;;;;;;
A Spell of Christmas Ice (Europe);A Spell of Christmas Ice (Europe);ZX Spectrum;;;;;;;;;;;;;;
A Thief's Tale (Part 1) (Europe);A Thief's Tale (Part 1) (Europe);ZX Spectrum;;;;;;;;;;;;;;
A Thief's Tale (Part 2) (Europe);A Thief's Tale (Part 2) (Europe);ZX Spectrum;;;;;;;;;;;;;;
A Thief's Tale (Part 3) (Europe);A Thief's Tale (Part 3) (Europe);ZX Spectrum;;;;;;;;;;;;;;
A Ticket to Ride (1986)(Mastertronic Ltd);A Ticket to Ride (1986)(Mastertronic Ltd);ZX Spectrum;;;;;;;;;;;;;;
A Trick of the Tale (1986)(Central Solutions);A Trick of the Tale (1986)(Central Solutions);ZX Spectrum;;;;;;;;;;;;;;
A View to a Kill - The Computer Game (1985)(Domark Ltd);A View to a Kill - The Computer Game (1985)(Domark Ltd);ZX Spectrum;;;;;;;;;;;;;;
A Week in the Life of the Thing (1988)(Players Software);A Week in the Life of the Thing (1988)(Players Software);ZX Spectrum;;;;;;;;;;;;;;
A Whole New Ball Game (1989)(Crash);A Whole New Ball Game (1989)(Crash);ZX Spectrum;;;;;;;;;;;;;;
ACE - Air Combat Emulator (1986)(Cascade Games);ACE - Air Combat Emulator (1986)(Cascade Games);ZX Spectrum;;;;;;;;;;;;;;
ACE - Air Combat Emulator (1986)(Cascade Games)[a];ACE - Air Combat Emulator (1986)(Cascade Games)[a];ZX Spectrum;;;;;;;;;;;;;;
ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd);ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd);ZX Spectrum;;;;;;;;;;;;;;
ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd)(128k);ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd)(128k);ZX Spectrum;;;;;;;;;;;;;;
ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd)(48k);ACE 2 - The Ultimate Head to Head Conflict (1987)(Cascade Games Ltd)(48k);ZX Spectrum;;;;;;;;;;;;;;
ACE 2088 - The Space-Flight Combat Simulation (1988)(Cascade Games)(128k);ACE 2088 - The Space-Flight Combat Simulation (1988)(Cascade Games)(128k);ZX Spectrum;;;;;;;;;;;;;;
APB - All Points Bulletin (1989)(Domark);APB - All Points Bulletin (1989)(Domark);ZX Spectrum;;;;;;;;;;;;;;
APB - All Points Bulletin (1989)(Domark)(128k);APB - All Points Bulletin (1989)(Domark)(128k);ZX Spectrum;;;;;;;;;;;;;;
ATF - Advanced Tactical Fighter (1988)(Digital Integration);ATF - Advanced Tactical Fighter (1988)(Digital Integration);ZX Spectrum;;;;;;;;;;;;;;
ATRAM (1984)(Websters Software);ATRAM (1984)(Websters Software);ZX Spectrum;;;;;;;;;;;;;;
ATV Simulator - All Terrain Vehicle (1987)(Code Masters Ltd);ATV Simulator - All Terrain Vehicle (1987)(Code Masters Ltd);ZX Spectrum;;;;;;;;;;;;;;
Aaargh! (1989)(Melbourne House);Aaargh! (1989)(Melbourne House);ZX Spectrum;;;;;;;;;;;;;;
Aahkual al Rescate (2011)(Kabuto Factory);Aahkual al Rescate (2011)(Kabuto Factory);ZX Spectrum;;;;;;;;;;;;;;
Abadia del Crimen, La (Spain);Abadia del Crimen, La (Spain);ZX Spectrum;;;;;;;;;;;;;;
Abe's Mission - Escape (2002)(Bothers);Abe's Mission - Escape (2002)(Bothers);ZX Spectrum;;;;;;;;;;;;;;
Abo (1990)(Outlet);Abo (1990)(Outlet);ZX Spectrum;;;;;;;;;;;;;;
Abu Simbel Profanation (1985)(Dinamic Software);Abu Simbel Profanation (1985)(Dinamic Software);ZX Spectrum;;;;;;;;;;;;;;
Abwehr (1983)(Werner Spahl)(de);Abwehr (1983)(Werner Spahl)(de);ZX Spectrum;;;;;;;;;;;;;;
Abyss (1984)(CCS);Abyss (1984)(CCS);ZX Spectrum;;;;;;;;;;;;;;
Academial Patience (Tiger's Claw);Academial Patience (Tiger's Claw);ZX Spectrum;;;;;;;;;;;;;;
Academy - Tau Ceti II (1987)(CRL Group);Academy - Tau Ceti II (1987)(CRL Group);ZX Spectrum;;;;;;;;;;;;;;
Ace Low (1983)(CCS);Ace Low (1983)(CCS);ZX Spectrum;;;;;;;;;;;;;;
Ace Low (Europe);Ace Low (Europe);ZX Spectrum;;;;;;;;;;;;;;
Ace of Aces (1986)(US Gold);Ace of Aces (1986)(US Gold);ZX Spectrum;;;;;;;;;;;;;;
Ack Ack Attack (1984)(ZX Computing);Ack Ack Attack (1984)(ZX Computing);ZX Spectrum;;;;;;;;;;;;;;
Acme Glass Cube (1982)(Iolo Davidson);Acme Glass Cube (1982)(Iolo Davidson);ZX Spectrum;;;;;;;;;;;;;;
Across the Ravine (1983)(Granada Publishing);Across the Ravine (1983)(Granada Publishing);ZX Spectrum;;;;;;;;;;;;;;
Action Biker (1985)(Mastertronic);Action Biker (1985)(Mastertronic);ZX Spectrum;;;;;;;;;;;;;;
Action Farce 2 - Special Crash Edition (1989)(Crash)[Demo];Action Farce 2 - Special Crash Edition (1989)(Crash)[Demo];ZX Spectrum;;;;;;;;;;;;;;
Action Fighter (1989)(Firebird Software);Action Fighter (1989)(Firebird Software);ZX Spectrum;;;;;;;;;;;;;;
Action Fighter (1989)(Firebird Software)(128k);Action Fighter (1989)(Firebird Software)(128k);ZX Spectrum;;;;;;;;;;;;;;
