#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
rdft;Raiden Fighters;MAME (Advance);;1996;Seibu Kaihatsu;Shooter;;;;;0;;;;;
rdft2;Raiden Fighters 2;MAME (Advance);;1997;Seibu Kaihatsu (Tuning license);Shooter;;;;;0;;;;;
rfjet;Raiden Fighters Jet;MAME (Advance);;1998;Seibu Kaihatsu (Tuning license);Shooter;;;;;0;;;;;
stratof;Raiga - Strato Fighter;Final Burn Alpha;;1991;Tecmo;Shooter;;;;;0;;;;;
raphero;Rapid Hero;Final Burn Alpha;;1994;Media Trading Corp;Shooter;;;;;0;;;;;
rayforce;Ray Force;MAME (Advance);gunlock;1993;Taito America Corporation;Shooter;;;;;0;;;;;
raystorm;Ray Storm;MAME (Advance);;1996;Taito;Shooter;;;;;0;;;;;
redclash;Red Clash;MAME (Advance);;1981;Tehkan;Shooter;;;;;0;;;;;
repulse;Repulse;Final Burn Alpha;sonofphx;1985;Sega;Shooter;;;;;0;;;;;
rezon;Rezon;Final Burn Alpha;;1991;Allumer;Shooter;;;;;0;;;;;
ryujin;Ryu Jin;MAME (Advance);;1993;Taito Corporation;Shooter;;;;;0;;;;;
srdmissn;S.R.D. Mission;Final Burn Alpha;;1986;Taito Corporation;Shooter;;;;;0;;;;;
ssmissin;S.S. Mission;Final Burn Alpha;;1992;Comad;Shooter;;;;;0;;;;;
neobattl;SD Gundam Neo Battling;Final Burn Alpha;;1992;Banpresto / Sotsu Agency. Sunrise;Shooter;;;;;0;;;;;
sos;SOS;Final Burn Alpha;;1980;Namco;Shooter;;;;;0;;;;;
stdragon;Saint Dragon;Final Burn Alpha;;1989;Jaleco;Shooter;;;;;0;;;;;
salamand;Salamander;Final Burn Alpha;;1986;Konami;Shooter;;;;;0;;;;;
salmndr2;Salamander 2;MAME (Advance);;1996;Konami;Shooter;;;;;0;;;;;
samuraia;Samurai Aces;MAME (Advance);;1993;Psikyo;Shooter;;;;;0;;;;;
sandscrp;Sand Scorpion;Final Burn Alpha;;1992;Face;Shooter;;;;;0;;;;;
scorpion;Scorpion;Final Burn Alpha;;1982;Zaccaria;Shooter;;;;;0;;;;;
scramble;Scramble;Final Burn Alpha;;1981;Konami;Shooter;;;;;0;;;;;
sectionz;Section Z;Final Burn Alpha;;1985;Capcom;Shooter;;;;;0;;;;;
sengekis;Sengeki Striker;Final Burn Alpha;;1997;Kaneko / Warashi;Shooter;;;;;0;;;;;
tengai;Sengoku Blade: Sengoku Ace Episode II / Tengai;MAME (Advance);tengai;1996;Psikyo;Shooter;;;;;0;;;;;
shienryu;Shienryu;MAME (Advance);;1997;Warashi;Shooter;;;;;0;;;;;
sidearms;Side Arms - Hyper Dyne;Final Burn Alpha;;1986;Capcom;Shooter;;;;;0;;;;;
silkworm;Silk Worm;Final Burn Alpha;;1988;Tecmo;Shooter;;;;;0;;;;;
skyadvnt;Sky Adventure;MAME (Advance);;1989;Alpha Denshi Co.;Shooter;;;;;0;;;;;
